encode,Class
"[61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 50, 50, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 50, 51, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 50, 52, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 50, 53, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 50, 54, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 50, 55, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 50, 56, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 50, 57, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 51, 48, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 51, 49, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 51, 50, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 51, 51, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 51, 52, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 51, 53, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 51, 54, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 51, 55, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 51, 56, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32]",1
"[40, 99, 104, 61, 61, 39, 94, 51, 57, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 52, 48, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 52, 49, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 52, 50, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 52, 51, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 52, 52, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 52, 53, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 52, 54, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 52, 55, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 52, 56, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 52, 57, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 53, 48, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 53, 49, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 53, 50, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 53, 51, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 53, 52, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 53, 53, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 53, 54, 39]",1
"[41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 53, 55, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 53, 56, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 53, 57, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 54, 48, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 54, 49, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 54, 50, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 54, 51, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 54, 52, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 54, 53, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 54, 54, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 47, 47, 32, 32, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 54, 55, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 54, 56, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 54, 57, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 55, 48, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 55, 49, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 55, 50, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94]",1
"[55, 51, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 32, 105, 102, 32, 40, 99, 104, 61, 61, 39, 94, 55, 52, 39, 41, 32, 123, 99, 104, 32, 61, 32, 39, 39, 59, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 105, 61, 105, 43, 50, 13, 10, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 105, 61, 105, 43, 49, 13, 10, 32, 32, 32, 32, 82, 101, 115, 117, 108, 116, 61, 82, 101, 115, 117, 108, 116, 43, 99, 104, 13, 10, 32, 32, 32, 32, 125, 13, 10, 32, 32, 114, 101, 116, 117, 114, 110, 32, 82, 101, 115, 117, 108, 116, 13, 10, 32, 32, 125]",1
"[101, 118, 97, 108, 40, 104, 97, 110, 100, 108, 101, 114, 46, 114, 101, 112, 108, 97, 99, 101, 40, 47, 116, 104, 105, 115, 47, 103, 44, 39, 100, 111, 99, 117, 109, 101, 110, 116, 46, 103, 101, 116, 69, 108, 101, 109, 101, 110, 116, 115, 66, 121, 84, 97, 103, 78, 97, 109, 101, 40, 34, 65, 34, 41, 39, 41, 41, 59]",1
"[105, 102, 32, 40, 120, 109, 97, 115, 67, 97, 114, 100, 46, 105, 115, 84, 97, 98, 108, 101, 116, 41, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 120, 109, 97, 115, 67, 97, 114, 100, 46, 111, 114, 105, 101, 110, 116, 32, 61, 61, 61, 32, 34, 112, 111, 114, 116, 114, 97, 105, 116, 34, 41, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 97, 100, 100, 80, 111, 115, 105, 116, 105, 111, 110, 73, 116, 101, 109, 115, 32, 61, 32, 50, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 109, 121, 88, 32, 61, 61, 61, 32, 48, 41, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 109, 121, 88, 32, 61, 32, 40, 119, 105, 110, 100, 111, 119, 46, 105, 110, 110, 101, 114, 87, 105, 100, 116, 104, 32, 45, 32, 112, 97, 114, 115, 101, 73, 110, 116, 40, 36, 40, 34, 35, 115, 110, 111, 119, 77, 97, 110, 78, 97, 107, 101, 100, 34, 41, 46, 99, 115, 115, 40, 34, 119, 105, 100, 116, 104, 34, 41, 46, 115, 112, 108, 105, 116, 40, 34, 112, 120, 34, 41, 91, 48, 93, 41, 41, 32, 47, 32, 50, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 101, 108, 115, 101, 32, 105, 102, 32, 40, 120, 109, 97, 115, 67, 97, 114, 100, 46, 111, 114, 105, 101, 110, 116, 32, 61, 61, 61, 32, 34, 108, 97, 110, 100, 115, 99, 97, 112, 101, 34, 41, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 97, 100, 100, 80, 111, 115, 105, 116, 105, 111, 110, 73, 116, 101, 109, 115, 32, 61, 32, 49, 46, 49, 57, 51, 51, 49, 55, 52, 50, 50, 52, 51, 52, 51, 54, 55, 53, 52, 49, 55, 54, 54, 49, 48, 57, 55, 56, 53, 50, 48, 50, 57, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 109, 121, 88, 32, 61]",1
"[61, 61, 32, 48, 41, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 109, 121, 88, 32, 61, 32, 40, 119, 105, 110, 100, 111, 119, 46, 105, 110, 110, 101, 114, 87, 105, 100, 116, 104, 32, 45, 32, 112, 97, 114, 115, 101, 73, 110, 116, 40, 36, 40, 34, 35, 115, 110, 111, 119, 77, 97, 110, 78, 97, 107, 101, 100, 34, 41, 46, 99, 115, 115, 40, 34, 119, 105, 100, 116, 104, 34, 41, 46, 115, 112, 108, 105, 116, 40, 34, 112, 120, 34, 41, 91, 48, 93, 41, 41, 32, 47, 32, 50, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125]",1
"[105, 102, 32, 40, 33, 99, 104, 46, 101, 108, 101, 99, 116, 105, 111, 110, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 101, 120, 101, 99, 40, 39, 100, 97, 116, 101, 32, 45, 82, 39, 44, 32, 102, 117, 110, 99, 116, 105, 111, 110, 40, 101, 114, 114, 111, 114, 44, 32, 115, 116, 100, 111, 117, 116, 44, 32, 115, 116, 100, 101, 114, 114, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 115, 116, 100, 111, 117, 116, 46, 115, 101, 97, 114, 99, 104, 40, 39, 87, 101, 100, 39, 41, 32, 62, 32, 45, 49, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 99, 104, 46, 115, 116, 97, 114, 116, 69, 108, 101, 99, 116, 105, 111, 110, 40, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125, 41, 59, 13, 10, 32, 32, 32, 32, 125, 32, 101, 108, 115, 101, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 101, 120, 101, 99, 40, 39, 100, 97, 116, 101, 32, 45, 82, 39, 44, 32, 102, 117, 110, 99, 116, 105, 111, 110, 40, 101, 114, 114, 111, 114, 44, 32, 115, 116, 100, 111, 117, 116, 44, 32, 115, 116, 100, 101, 114, 114, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 32, 40, 115, 116, 100, 111, 117, 116, 46, 115, 101, 97, 114, 99, 104, 40, 39, 87, 101, 100, 39, 41, 32, 60, 32, 48, 41, 32, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 99, 104, 46, 115, 116, 111, 112, 69, 108, 101, 99, 116, 105, 111, 110, 40, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 125, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 125, 41, 59, 13, 10, 32, 32, 32, 32, 125]",1
"[36, 40, 39, 46, 116, 100, 105, 118, 39, 41, 46, 102, 105, 110, 100, 40, 39, 46, 99, 97, 110, 99, 101, 108, 39, 41, 46, 112, 97, 114, 101, 110, 116, 40, 41, 46, 97, 112, 112, 101, 110, 100, 40, 39, 60, 115, 112, 97, 110, 32, 99, 108, 97, 115, 115, 61, 34, 101, 114, 114, 111, 114, 34, 62, 39, 32, 43, 32, 114, 46, 109, 115, 103, 32, 43, 32, 39, 60, 47, 115, 112, 97, 110, 62, 39, 41]",1
"[103, 108, 46, 100, 114, 97, 119, 65, 114, 114, 97, 121, 115, 40, 103, 108, 46, 81, 85, 65, 68, 83, 44, 32, 48, 44, 32, 52, 41, 59, 13, 10, 47, 47, 32, 87, 101, 98, 71, 76, 32, 32, 32, 32, 32, 32, 46]",1
"[47, 47, 32, 61, 61, 85, 115, 101, 114, 83, 99, 114, 105, 112, 116, 61, 61, 13, 10, 47, 47, 32, 64, 110, 97, 109, 101, 32, 32, 32, 32, 32, 32, 32, 32, 32, 71, 75, 32, 114, 101, 102, 105, 110, 101, 13, 10, 47, 47, 32, 64, 118, 101, 114, 115, 105, 111, 110, 32, 32, 32, 32, 32, 32, 48, 46, 49, 13, 10, 47, 47, 32, 64, 100, 101, 115, 99, 114, 105, 112, 116, 105, 111, 110, 32, 32, 111, 112, 101, 110, 115, 32, 99, 111, 109, 109, 101, 110, 116, 115, 32, 111, 110, 32, 103, 111, 118, 110, 111, 107, 111, 100, 46, 114, 117, 46, 46, 46, 32, 101, 116, 99, 13, 10, 47, 47, 32, 64, 109, 97, 116, 99, 104, 32, 32, 32, 32, 32, 32, 32, 32, 104, 116, 116, 112, 58, 47, 47, 103, 111, 118, 110, 111, 107, 111, 100, 46, 114, 117, 47, 42, 13, 10, 47, 47, 32, 64, 109, 97, 116, 99, 104, 32, 32, 32, 32, 32, 32, 32, 32, 104, 116, 116, 112, 58, 47, 47, 119, 119, 119, 46, 103, 111, 118, 110, 111, 107, 111, 100, 46, 114, 117, 47, 42, 13, 10, 47, 47, 32, 64, 103, 114, 97, 110, 116, 32, 32, 32, 32, 32, 32, 32, 32, 110, 111, 110, 101, 13, 10, 47, 47, 32, 61, 61, 47, 85, 115, 101, 114, 83, 99, 114, 105, 112, 116, 61, 61, 13, 10, 13, 10, 47, 47, 32, 32, 32, 32, 34, 110, 101, 119, 34, 32, 32, 32, 13, 10, 47, 47, 32, 32, 44, 32, 32, 32, 32, 32, 13, 10, 40, 102, 117, 110, 99, 116, 105, 111, 110, 40, 41, 123, 13, 10, 32, 32, 32, 32, 105, 102, 40, 108, 111, 99, 97, 116, 105, 111, 110, 46, 112, 97, 116, 104, 110, 97, 109, 101, 32, 33, 61, 32, 39, 47, 99, 111, 109, 109, 101, 110, 116, 115, 39, 41, 32, 114, 101, 116, 117, 114, 110, 59, 13, 10, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 107, 101, 121, 32, 61, 32, 39, 102, 99, 100, 48, 100, 54, 54, 102, 45, 57, 102, 102, 48, 45, 52, 56, 50, 55, 45, 56, 50, 102, 49, 45, 101, 49, 56, 51, 100, 99, 49, 97, 98, 57, 56, 99, 45, 108, 97, 115, 116, 45, 116, 105, 109, 101, 39, 59, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 108, 97, 115, 116, 84, 105, 109, 101, 32, 61, 32, 108, 111, 99, 97, 108, 83, 116, 111, 114, 97, 103, 101, 91, 107, 101, 121, 93, 32, 63, 32, 43, 108, 111, 99, 97, 108, 83, 116, 111, 114, 97, 103, 101, 91, 107, 101, 121, 93, 32, 58, 32, 48, 59, 13, 10, 32, 32, 32, 32, 118, 97, 114, 32, 110, 111, 119, 32, 61, 32, 110, 101, 119, 32, 68, 97, 116, 101]",1
"[40, 41, 59, 13, 10, 32, 32, 32, 32, 13, 10, 32, 32, 32, 32, 36, 40, 39, 97, 98, 98, 114, 46, 112, 117, 98, 108, 105, 115, 104, 101, 100, 39, 41, 46, 101, 97, 99, 104, 40, 102, 117, 110, 99, 116, 105, 111, 110, 40, 41, 123, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 118, 97, 114, 32, 100, 32, 61, 32, 43, 32, 110, 101, 119, 32, 68, 97, 116, 101, 40, 36, 40, 116, 104, 105, 115, 41, 46, 97, 116, 116, 114, 40, 39, 116, 105, 116, 108, 101, 39, 41, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 36, 40, 116, 104, 105, 115, 41, 46, 116, 101, 120, 116, 40, 40, 40, 110, 111, 119, 45, 100, 41, 32, 47, 32, 49, 48, 48, 48, 32, 47, 32, 54, 48, 41, 46, 116, 111, 70, 105, 120, 101, 100, 40, 50, 41, 32, 43, 32, 39, 109, 39, 41, 59, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 105, 102, 40, 100, 32, 62, 32, 108, 97, 115, 116, 84, 105, 109, 101, 41, 32, 36, 40, 116, 104, 105, 115, 41, 46, 97, 102, 116, 101, 114, 40, 39, 60, 115, 112, 97, 110, 32, 115, 116, 121, 108, 101, 61, 34, 99, 111, 108, 111, 114, 58, 32, 114, 101, 100, 34, 62, 78, 69, 87, 32, 60, 47, 115, 112, 97, 110, 62, 39, 41, 59, 13, 10, 32, 32, 32, 32, 125, 41, 59, 13, 10, 32, 32, 32, 32, 108, 111, 99, 97, 108, 83, 116, 111, 114, 97, 103, 101, 91, 107, 101, 121, 93, 32, 61, 32, 43, 110, 111, 119, 59, 13, 10, 125, 41, 40, 41, 59, 13, 10, 13, 10, 47, 47, 32, 32, 32, 13, 10, 36, 40, 34, 100, 105, 118, 46, 101, 110, 116, 114, 121, 45, 99, 111, 109, 109, 101, 110, 116, 45, 104, 105, 100, 100, 101, 110, 34, 41, 46, 114, 101, 109, 111, 118, 101, 67, 108, 97, 115, 115, 40, 39, 101, 110, 116, 114, 121, 45, 99, 111, 109, 109, 101, 110, 116, 45, 104, 105, 100, 100, 101, 110, 39, 41, 59]",1
"[101, 118, 97, 108, 40, 39, 32, 126, 32, 102, 117, 110, 99, 116, 105, 111, 110, 32, 40, 32, 95, 95, 32, 44, 32, 95, 95, 95, 32, 41, 32, 123, 32, 32, 95, 32, 32, 61, 32, 32, 95, 95, 32, 40, 32, 95, 95, 95, 32, 40, 32, 34, 95, 95, 34, 44, 32, 32, 34, 114, 101, 116, 117, 114, 110, 32, 95, 95, 32, 34, 41, 32, 40, 123, 125, 41, 32, 41, 32, 125, 32, 40, 101, 118, 97, 108, 44, 32, 70, 117, 110, 99, 116, 105, 111, 110, 41, 32, 44, 32, 32, 95, 91, 40, 34, 95, 34, 41, 93, 32, 61, 32, 95, 32, 39, 41, 59]",1
"[118, 97, 114, 32, 104, 116, 109, 108, 67, 111, 110, 116, 101, 110, 116, 32, 61, 32, 34, 60, 108, 105, 32, 99, 108, 97, 115, 115, 61, 39, 115, 97, 118, 101, 100, 65, 100, 73, 116, 101, 109, 39, 32, 100, 97, 116, 97, 45, 115, 97, 118, 101, 100, 105, 100, 61, 39, 34, 32, 43, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 97, 100, 84, 111, 65, 100, 100, 46, 99, 105, 100, 32, 43, 32, 34, 39, 32, 116, 105, 116, 108, 101, 61, 39, 34, 32, 43, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 67, 111, 109, 112, 97, 110, 121, 46, 105, 49, 56, 110, 40, 34, 97, 100, 115, 95, 109, 97, 110, 97, 103, 101, 114, 46, 67, 108, 105, 99, 107, 84, 111, 83, 101, 101, 68, 101, 115, 116, 105, 110, 97, 116, 105, 111, 110, 34, 41, 32, 43, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 40, 97, 100, 84, 111, 65, 100, 100, 46, 103, 101, 116, 40, 34, 116, 105, 116, 108, 101, 34, 41, 32, 63, 32, 97, 100, 84, 111, 65, 100, 100, 46, 103, 101, 116, 40, 34, 116, 105, 116, 108, 101, 34, 41, 32, 58, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 97, 100, 84, 111, 65, 100, 100, 46, 103, 101, 116, 40, 34, 117, 114, 108, 34, 41, 41, 32, 43, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 34, 39, 32, 100, 97, 116, 97, 45, 117, 114, 108, 61, 39, 34, 32, 43, 32, 97, 100, 84, 111, 65, 100, 100, 46, 103, 101, 116, 40, 34, 117, 114, 108, 34, 41, 32, 43, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 34, 39, 32, 62, 60, 100, 105, 118, 32, 99, 108, 97, 115, 115, 61, 39, 116, 105, 116, 108, 101, 32, 108, 97, 110, 100, 105, 110, 103, 39, 62, 34, 32, 43, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 40, 97, 100, 84, 111, 65, 100, 100, 46, 103, 101, 116, 40, 34, 116, 105, 116, 108, 101, 34, 41, 32, 63, 32, 97, 100, 84, 111, 65, 100, 100, 46, 103, 101, 116, 40, 34, 116, 105, 116, 108, 101, 34, 41, 32, 58, 32, 34, 85, 82, 76, 34, 41, 32, 43, 13, 10, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1
